,Unnamed: 0,job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,experience_encoded,company_encoded,job_category,job_cat_encoded,job_clean,residence_category,region_encoded,map_category,map_encoded
6053,6053,ML Engineer,Entry-level,Full-time,Remote,2022,Portugal,20000,EUR,21013,Portugal,Large,0.0,0.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6054,6054,Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Puerto Rico,200000,USD,200000,Puerto Rico,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
6055,6055,Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Puerto Rico,135000,USD,135000,Puerto Rico,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
6056,6056,Data Engineer,Senior-level,Full-time,Remote,2022,Puerto Rico,200000,USD,200000,Puerto Rico,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
6057,6057,Data Engineer,Senior-level,Full-time,Remote,2022,Puerto Rico,135000,USD,135000,Puerto Rico,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
6058,6058,NLP Engineer,Mid-level,Full-time,Remote,2022,Poland,198000,PLN,44365,Poland,Small,2.0,2.0,Machine Learning / AI,6,6,Eastern Europe,3,Eastern Europe,3
6059,6059,Data Scientist,Mid-level,Full-time,Remote,2022,Poland,150000,PLN,33609,Poland,Large,2.0,0.0,Data Scientist,5,5,Eastern Europe,3,Eastern Europe,3
6060,6060,Applied Data Scientist,Entry-level,Full-time,Remote,2022,Australia,40000,USD,40000,Pakistan,Medium,0.0,1.0,Data Scientist,5,5,Oceania,6,Asia Developing,2
6061,6061,Data Analytics Engineer,Entry-level,Full-time,On-site,2022,Pakistan,20000,USD,20000,Pakistan,Medium,0.0,1.0,Data Analyst,2,2,Asia Developing,2,Asia Developing,2
6062,6062,Applied Machine Learning Scientist,Mid-level,Contract,Remote,2022,Italy,93000,EUR,97712,Netherlands,Large,2.0,0.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6063,6063,Data Engineer,Entry-level,Full-time,Remote,2022,Netherlands,57000,EUR,59888,Netherlands,Large,0.0,0.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6064,6064,Data Analytics Manager,Senior-level,Full-time,On-site,2022,Netherlands,133000,USD,133000,Netherlands,Large,3.0,0.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6065,6065,Data Scientist,Mid-level,Full-time,Hybrid,2022,Netherlands,70000,EUR,73546,Netherlands,Large,2.0,0.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6066,6066,Data Scientist,Mid-level,Full-time,Remote,2022,Netherlands,52000,EUR,54634,Netherlands,Small,2.0,2.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6067,6067,Data Scientist,Mid-level,Full-time,On-site,2022,Netherlands,110000,EUR,115573,Netherlands,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6068,6068,Data Scientist,Mid-level,Full-time,On-site,2022,Netherlands,85000,EUR,89306,Netherlands,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6069,6069,Research Scientist,Executive-level,Full-time,On-site,2022,Netherlands,80000,EUR,84053,Netherlands,Large,1.0,0.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6070,6070,Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Netherlands,57000,EUR,59888,Netherlands,Large,3.0,0.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6071,6071,BI Analyst,Senior-level,Full-time,Remote,2022,Nigeria,200000,USD,200000,Nigeria,Small,3.0,2.0,Business Intelligence,1,1,Africa,0,Africa,0
6072,6072,Data Scientist,Entry-level,Full-time,Remote,2022,Japan,40000,USD,40000,Malaysia,Large,0.0,0.0,Data Scientist,5,5,Asia Developed,1,Asia Developing,2
6073,6073,Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Mexico,255000,USD,255000,Mexico,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
6074,6074,Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Mexico,185000,USD,185000,Mexico,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
6075,6075,Data Scientist,Mid-level,Full-time,Remote,2022,Mexico,30000,USD,30000,Mexico,Large,2.0,0.0,Data Scientist,5,5,North America,5,North America,5
6076,6076,Data Science Engineer,Senior-level,Full-time,Remote,2022,Argentina,60000,USD,60000,Mexico,Large,3.0,0.0,Data Scientist,5,5,South America,8,North America,5
6077,6077,Data Engineer,Mid-level,Full-time,On-site,2022,Lithuania,105120,EUR,110446,Lithuania,Medium,2.0,1.0,Data Engineer,3,3,Eastern Europe,3,Eastern Europe,3
6078,6078,Data Engineer,Mid-level,Full-time,On-site,2022,Lithuania,75360,EUR,79178,Lithuania,Medium,2.0,1.0,Data Engineer,3,3,Eastern Europe,3,Eastern Europe,3
6079,6079,Research Engineer,Entry-level,Full-time,Hybrid,2022,Japan,5500000,JPY,41809,Japan,Large,0.0,0.0,Other,8,8,Asia Developed,1,Asia Developed,1
6080,6080,Data Science Consultant,Entry-level,Full-time,Hybrid,2022,Italy,23000,EUR,24165,Italy,Medium,0.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6081,6081,Data Management Specialist,Senior-level,Full-time,On-site,2022,Italy,65000,EUR,68293,Italy,Large,3.0,0.0,Other,8,8,Western Europe,9,Western Europe,9
6082,6082,Machine Learning Engineer,Entry-level,Freelance,Remote,2022,Iran,100000,USD,100000,Iran,Medium,0.0,1.0,Machine Learning / AI,6,6,Asia Developing,2,Asia Developing,2
6083,6083,Business Data Analyst,Entry-level,Full-time,Remote,2022,India,50000,USD,50000,India,Large,0.0,0.0,Data Analyst,2,2,Asia Developing,2,Asia Developing,2
6084,6084,Machine Learning Engineer,Mid-level,Full-time,Hybrid,2022,India,1650000,INR,20984,India,Large,2.0,0.0,Machine Learning / AI,6,6,Asia Developing,2,Asia Developing,2
6085,6085,Research Scientist,Mid-level,Full-time,Remote,2022,India,23000,USD,23000,India,Large,2.0,0.0,Data Scientist,5,5,Asia Developing,2,Asia Developing,2
6086,6086,Computer Vision Engineer,Mid-level,Full-time,Remote,2022,India,1250000,INR,15897,India,Medium,2.0,1.0,Machine Learning / AI,6,6,Asia Developing,2,Asia Developing,2
6087,6087,Business Data Analyst,Mid-level,Full-time,Hybrid,2022,India,1440000,INR,18314,India,Large,2.0,0.0,Data Analyst,2,2,Asia Developing,2,Asia Developing,2
6088,6088,Lead Data Scientist,Senior-level,Full-time,On-site,2022,India,4460000,INR,56723,India,Large,3.0,0.0,Data Scientist,5,5,Asia Developing,2,Asia Developing,2
6089,6089,Data Engineer,Mid-level,Full-time,Hybrid,2022,India,2800000,INR,35610,India,Large,2.0,0.0,Data Engineer,3,3,Asia Developing,2,Asia Developing,2
6090,6090,Principal Data Architect,Senior-level,Full-time,Remote,2022,India,3000000,INR,38154,India,Large,3.0,0.0,Architecture / Modeling,0,0,Asia Developing,2,Asia Developing,2
6091,6091,Data Scientist,Entry-level,Full-time,Hybrid,2022,India,1800000,INR,22892,India,Medium,0.0,1.0,Data Scientist,5,5,Asia Developing,2,Asia Developing,2
6092,6092,Lead Machine Learning Engineer,Senior-level,Full-time,Hybrid,2022,India,7500000,INR,95386,India,Large,3.0,0.0,Machine Learning / AI,6,6,Asia Developing,2,Asia Developing,2
6093,6093,Applied Machine Learning Scientist,Mid-level,Freelance,Remote,2022,India,2400000,INR,30523,India,Small,2.0,2.0,Machine Learning / AI,6,6,Asia Developing,2,Asia Developing,2
6094,6094,Head of Machine Learning,Executive-level,Full-time,Hybrid,2022,India,6000000,INR,76309,India,Large,1.0,0.0,Machine Learning / AI,6,6,Asia Developing,2,Asia Developing,2
6095,6095,Business Data Analyst,Mid-level,Full-time,Remote,2022,India,1400000,INR,17805,India,Medium,2.0,1.0,Data Analyst,2,2,Asia Developing,2,Asia Developing,2
6096,6096,Data Scientist,Mid-level,Full-time,Remote,2022,India,2400000,INR,30523,India,Large,2.0,0.0,Data Scientist,5,5,Asia Developing,2,Asia Developing,2
6097,6097,Data Scientist,Entry-level,Full-time,Remote,2022,India,1400000,INR,17805,India,Medium,0.0,1.0,Data Scientist,5,5,Asia Developing,2,Asia Developing,2
6098,6098,Lead Data Scientist,Senior-level,Full-time,Remote,2022,Ireland,164000,EUR,172309,Ireland,Large,3.0,0.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6099,6099,Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Ireland,65000,EUR,68293,Ireland,Small,3.0,2.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6100,6100,Data Scientist,Mid-level,Full-time,Remote,2022,India,4200000,INR,53416,Indonesia,Large,2.0,0.0,Data Scientist,5,5,Asia Developing,2,Asia Developing,2
6101,6101,Data Analyst,Entry-level,Full-time,On-site,2022,Indonesia,15000,USD,15000,Indonesia,Large,0.0,0.0,Data Analyst,2,2,Asia Developing,2,Asia Developing,2
6102,6102,Data Scientist,Entry-level,Full-time,Remote,2022,Hungary,6600000,HUF,17684,Hungary,Medium,0.0,1.0,Data Scientist,5,5,Eastern Europe,3,Eastern Europe,3
6103,6103,Data Engineer,Mid-level,Full-time,Remote,2022,Greece,80000,EUR,84053,Greece,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6104,6104,Data Engineer,Mid-level,Full-time,Remote,2022,Greece,70000,EUR,73546,Greece,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6105,6105,ETL Developer,Mid-level,Full-time,On-site,2022,Greece,50000,EUR,52533,Greece,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6106,6106,Data Analyst,Mid-level,Full-time,Remote,2022,Greece,40000,EUR,42026,Greece,Medium,2.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6107,6107,Data Analyst,Mid-level,Full-time,Remote,2022,Greece,30000,EUR,31520,Greece,Medium,2.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6108,6108,Data Engineer,Mid-level,Full-time,Remote,2022,Greece,60000,EUR,63040,Greece,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6109,6109,Data Engineer,Mid-level,Full-time,Remote,2022,Greece,45000,EUR,47280,Greece,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6110,6110,Data Analyst,Mid-level,Full-time,Remote,2022,Greece,20000,USD,20000,Greece,Small,2.0,2.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6111,6111,Business Intelligence Developer,Mid-level,Full-time,Remote,2022,Ghana,15000,USD,15000,Ghana,Medium,2.0,1.0,Business Intelligence,1,1,Africa,0,Africa,0
6112,6112,AI Research Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,30000,GBP,36940,United Kingdom,Large,0.0,0.0,Other,8,8,Western Europe,9,Western Europe,9
6113,6113,Data Scientist,Mid-level,Full-time,Remote,2022,France,45000,GBP,55410,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6114,6114,Research Engineer,Mid-level,Full-time,Hybrid,2022,United Kingdom,100000,EUR,105066,United Kingdom,Small,2.0,2.0,Other,8,8,Western Europe,9,Western Europe,9
6115,6115,Data Scientist,Senior-level,Full-time,Remote,2022,Spain,84000,EUR,88256,United Kingdom,Large,3.0,0.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6116,6116,Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6117,6117,Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,55000,GBP,67723,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6118,6118,Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,75000,GBP,92350,United Kingdom,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6119,6119,Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,60000,GBP,73880,United Kingdom,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6120,6120,Data Analyst,Mid-level,Full-time,On-site,2022,United Kingdom,350000,GBP,430967,United Kingdom,Medium,2.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6121,6121,Data Analyst,Mid-level,Full-time,On-site,2022,United Kingdom,45000,GBP,55410,United Kingdom,Medium,2.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6122,6122,Data Science Consultant,Mid-level,Full-time,On-site,2022,United Kingdom,57000,GBP,70186,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6123,6123,Data Science Consultant,Mid-level,Full-time,On-site,2022,United Kingdom,42000,GBP,51716,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6124,6124,Data Analyst,Senior-level,Full-time,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,Medium,3.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6125,6125,Data Analyst,Senior-level,Full-time,On-site,2022,United Kingdom,57000,GBP,70186,United Kingdom,Medium,3.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6126,6126,Deep Learning Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,70000,GBP,86193,United Kingdom,Medium,2.0,1.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6127,6127,Deep Learning Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,40000,GBP,49253,United Kingdom,Medium,2.0,1.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6128,6128,Analytics Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,85000,GBP,104663,United Kingdom,Medium,2.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6129,6129,Analytics Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,60000,GBP,73880,United Kingdom,Medium,2.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6130,6130,Data Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,50000,GBP,61566,United Kingdom,Medium,3.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6131,6131,Data Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,35000,GBP,43096,United Kingdom,Medium,3.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6132,6132,Machine Learning Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,85000,GBP,104663,United Kingdom,Medium,2.0,1.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6133,6133,Machine Learning Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,65000,GBP,80036,United Kingdom,Medium,2.0,1.0,Machine Learning / AI,6,6,Western Europe,9,Western Europe,9
6134,6134,Data Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,50000,GBP,61566,United Kingdom,Medium,0.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6135,6135,Data Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,40000,GBP,49253,United Kingdom,Medium,0.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6136,6136,Data Scientist,Mid-level,Full-time,Hybrid,2022,United Kingdom,47000,GBP,57872,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6137,6137,Analytics Engineer,Senior-level,Full-time,On-site,2022,United Kingdom,84000,GBP,103432,United Kingdom,Medium,3.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6138,6138,Analytics Engineer,Senior-level,Full-time,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,Medium,3.0,1.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6139,6139,Marketing Data Analyst,Senior-level,Full-time,Remote,2022,United Kingdom,200000,USD,200000,United Kingdom,Small,3.0,2.0,Data Analyst,2,2,Western Europe,9,Western Europe,9
6140,6140,Data Scientist,Entry-level,Full-time,Hybrid,2022,United Kingdom,27000,GBP,33246,United Kingdom,Large,0.0,0.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
6141,6141,Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,90000,GBP,110820,United Kingdom,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6142,6142,Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6143,6143,Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,65000,GBP,80036,United Kingdom,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6144,6144,Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,55000,GBP,67723,United Kingdom,Medium,2.0,1.0,Data Engineer,3,3,Western Europe,9,Western Europe,9
6145,6145,Data Scientist,Mid-level,Full-time,Remote,2022,United Kingdom,83000,GBP,102200,United Kingdom,Medium,2.0,1.0,Data Scientist,5,5,Western Europe,9,Western Europe,9
